royalrumblein5words, 22, 1, 0, 1, 1, 0, 0, 0, 0, 1.5, 1 
highschoolin5words, 22, 1, 0, 1, 1, 1, 0, 0, 0, 2.32192809489, 2 
ruinafriendshipin5words, 27, 1, 0, 1, 1, 0, 1, 0, 0, 1.92192809489, 2 
4bestwordsever, 17, 1, 0, 1, 1, 1, 0, 1, 0, 2.0, 2 
internationalwomansday, 24, 1, 0, 0, 1, 1, 0, 0, 0, 1.58496250072, 2 
preorderhandwrittenin3days, 29, 1, 0, 1, 1, 1, 1, 0, 0, 1.5, 2 
20thingsaboutmyinternetfriend, 34, 1, 0, 1, 1, 0, 0, 0, 0, 2.25162916739, 2 
breakfastofchampions, 22, 1, 0, 0, 1, 0, 0, 0, 0, 1.58496250072, 2 
21reasonswhyweloveharry, 28, 1, 0, 1, 1, 0, 1, 1, 1, 2.58496250072, 1 
proudtobeirish, 17, 1, 0, 0, 0, 1, 1, 0, 0, 2.0, 2 
valentinesdaygiftideas, 25, 1, 0, 0, 1, 0, 0, 0, 0, 1.0, 1 
fastway2014moments, 21, 1, 0, 1, 1, 1, 0, 0, 0, 2.0, 2 
fav20daysofdallasvideo, 26, 1, 0, 1, 1, 0, 0, 0, 0, 1.92192809489, 0 
nationalcleavageday, 21, 1, 0, 0, 1, 1, 0, 0, 0, 0.918295834054, 2 
stateoftheunioninthreewords, 33, 1, 0, 1, 1, 0, 0, 0, 0, 2.23592635063, 2 
peoplewhomademy2014, 22, 1, 0, 0, 1, 0, 1, 0, 1, 2.0, 2 
dailythoughtsin4words, 24, 1, 0, 0, 1, 1, 0, 0, 0, 1.5, 2 
thingstoleavein2014, 22, 1, 0, 0, 1, 0, 1, 0, 0, 2.0, 2 
trueshadesofawoman, 22, 1, 0, 0, 1, 1, 0, 0, 0, 2.32192809489, 2 
junioryearin5words, 22, 1, 0, 1, 1, 1, 0, 0, 0, 2.32192809489, 2 
thestruggleofahighnigga, 28, 1, 0, 0, 1, 1, 0, 0, 0, 1.91829583405, 2 
nationalstationeryweek, 24, 1, 0, 0, 1, 1, 0, 0, 0, 0.918295834054, 2 
healthytravelersummit, 23, 1, 0, 0, 1, 1, 0, 0, 0, 0.918295834054, 2 
